Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street,Location
191420066,2019-09-05,1905.0,14,Pacific,1431,42,M,B,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,WAVECREST,OCEAN FRONT                  WK,"(33.988, -118.4703)"
190122930,2019-09-11,1720.0,1,Central,153,54,M,B,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,5TH,MAIN,"(34.0467, -118.252)"
191318397,2019-09-10,1530.0,13,Newton,1307,53,M,B,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH,CERES,"(34.0377, -118.2425)"
5745748,2019-09-13,1739.0,20,Olympic,2076,50,M,H,22.0,Driving Under Influence,M,21200.5VC,DUI ALCOHOL/DRUGS ON BICYCLE,PICO,DEWEY,"(34.0473, -118.2959)"
190122927,2019-09-11,2115.0,1,Central,182,49,M,B,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,GRAND,PICO,"(34.0389, -118.2643)"
190218081,2019-09-06,2225.0,2,Rampart,265,28,M,H,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,700 S  ALVARADO                     ST,,"(34.0565, -118.2768)"
5739399,2019-09-06,1740.0,7,Wilshire,785,43,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,WEST,WASHINGTON,"(34.0399, -118.3373)"
5740314,2019-09-07,2014.0,4,Hollenbeck,469,40,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GLEASON                      AV,VELASCO,"(34.0363, -118.1936)"
190815450,2019-09-11,2040.0,8,West LA,851,38,M,H,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,SANTA MONICA,WELLESLEY,"(34.0396, -118.4655)"
5745025,2019-09-13,13.0,17,Devonshire,1738,59,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,REGAN                        FY,SAN DIEGO                    FY,"(34.2692, -118.4789)"
5740402,2019-09-07,2155.0,14,Pacific,1444,37,M,W,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,4100    LINCOLN                      BL,,"(33.9881, -118.4456)"
190218019,2019-09-07,1530.0,2,Rampart,251,31,M,H,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,CORONADO,WILSHIRE                     AV,"(34.0605, -118.2814)"
190815468,2019-09-06,1515.0,8,West LA,884,43,M,W,18.0,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,PICO                         BL,SEPULVEDA                    BL,"(34.037, -118.4351)"
5740409,2019-09-07,2140.0,4,Hollenbeck,497,25,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OLYMPIC,SOTO,"(34.0243, -118.2198)"
190218013,2019-09-07,1730.0,2,Rampart,285,58,M,H,18.0,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,12TH                         ST,UNION                        AV,"(34.0462, -118.276)"
191916381,2019-09-06,1420.0,19,Mission,1964,46,F,H,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,9100    TOBIAS                       AV,,"(34.2354, -118.4517)"
5740468,2019-09-08,4.0,4,Hollenbeck,491,20,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,8TH                          ST,SOTO                         ST,"(34.0281, -118.2194)"
5743676,2019-09-11,1720.0,11,Northeast,1186,29,M,H,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,800    ACADEMY                      RD,,"(34.0828, -118.2365)"
190122836,2019-09-07,1850.0,1,Central,165,48,M,H,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,200 E  6TH                          ST,,"(34.0446, -118.249)"
5740288,2019-09-07,1823.0,3,Southwest,399,30,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HARBOR                       FY,51ST                         ST,"(34.0075, -118.2819)"
5745901,2019-09-13,2118.0,20,Olympic,2083,33,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,WESTERN,VENICE,"(34.0436, -118.309)"
191419831,2019-09-03,1645.0,14,Pacific,1431,30,M,W,18.0,Drunkeness,M,647(F)PC,"DISORD CONDUCT:UI/DRUG, ALCOHOL",PACIFIC,WINDWARD,"(33.9872, -118.4718)"
5740338,2019-09-07,2110.0,14,Pacific,1443,47,M,B,22.0,Driving Under Influence,M,23152(G)VC,DUI OF ALCOHOL & DRUG,VENICE,WALGROVE,"(33.9973, -118.4464)"
192115613,2019-09-08,1430.0,21,Topanga,2134,37,M,H,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,WYANDOTTE                    ST,VALERIO                      AV,"(34.2034, -118.6135)"
5741362,2019-09-09,215.0,2,Rampart,271,33,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OLYMPIC,GRAND VIEW,"(34.0523, -118.2823)"
191916212,2019-09-09,2230.0,19,Mission,1984,19,M,H,17.0,Liquor Laws,M,25662BP,MINOR POSSESS ALCOHOL,PARTHENIA,WILLIS,"(34.2282, -118.4553)"
191419738,2019-09-05,1700.0,14,Pacific,1431,58,M,B,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,OCEAN FRONT                  WK,CLUBHOUSE                    AV,"(33.988, -118.4703)"
191916391,2019-09-10,1610.0,19,Mission,1916,46,M,H,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,BORDEN,SAYRE,"(34.3055, -118.4406)"
5740566,2019-09-08,300.0,12,77th Street,1204,30,M,B,22.0,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,46TH                         ST,NORMANDIE,"(34.0017, -118.3002)"
5741135,2019-09-08,2055.0,6,Hollywood,646,25,M,H,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,WILCOX,HOLLYWOOD,"(34.1016, -118.331)"
5745777,2019-09-13,1840.0,13,Newton,1317,43,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,HOOPER,10TH                         ST,"(34.0285, -118.2417)"
5745773,2019-09-13,2017.0,13,Newton,1395,36,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FLORENCE,CENTRAL,"(33.9748, -118.2564)"
5742899,2019-09-10,1845.0,12,77th Street,1265,55,M,H,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,54TH                         ST,VERMONT                      AV,"(33.9635, -118.298)"
190815462,2019-09-07,1750.0,8,West LA,883,66,M,B,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,COTNER,OLYMPIC,"(34.0393, -118.4394)"
190218073,2019-08-26,1520.0,2,Rampart,251,29,M,H,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,CARONDELET,WILSHIRE,"(34.0628, -118.2811)"
190218066,2019-08-27,1600.0,2,Rampart,235,47,M,H,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,100 S  CARONDELET                   ST,,"(34.0686, -118.2746)"
5746090,2019-09-14,124.0,19,Mission,1924,32,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,POLK,TELFAIR,"(34.2963, -118.4624)"
5741189,2019-09-08,2100.0,16,Foothill,1684,58,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,7600    LAUREL CANYON                BL,,"(34.2085, -118.3965)"
5740528,2019-09-08,154.0,6,Hollywood,637,27,F,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GOWER,VENTURA                      FY,"(34.103, -118.3225)"
190320626,2019-09-07,1520.0,3,Southwest,327,20,F,W,17.0,Liquor Laws,M,25662(A)BP,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,2600    ELLENDALE                    PL,,"(34.0328, -118.2888)"
190414447,2019-09-02,1350.0,4,Hollenbeck,464,58,M,B,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,2200 E  1ST                          ST,,"(34.0444, -118.2125)"
5743879,2019-09-11,2158.0,13,Newton,1317,26,M,H,22.0,Driving Under Influence,M,23152(G)VC,DUI OF ALCOHOL & DRUG,CENTRAL                      AV,PICO                         BL,"(34.0284, -118.2469)"
191116266,2019-09-07,1105.0,11,Northeast,1181,35,M,W,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,2000 W  SUNSET                       BL,,"(34.0808, -118.2655)"
5744992,2019-09-12,2340.0,12,77th Street,1211,63,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SLAUSON,MADDEN,"(33.9891, -118.3255)"
5745634,2019-09-13,1540.0,3,Southwest,329,54,M,H,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,FIGUEROA,28TH                         ST,"(34.0261, -118.2773)"
5741099,2019-09-08,1900.0,3,Southwest,394,34,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ARLINGTON,42ND                         ST,"(34.0073, -118.3182)"
5798630,2019-11-13,2025.0,15,N Hollywood,1555,36,F,W,22.0,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,VINELAND,HESBY,"(34.1618, -118.3704)"
5800526,2019-11-16,5.0,15,N Hollywood,1527,19,M,H,22.0,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,FULCHER,OXNARD,"(34.1795, -118.3731)"
190815574,2019-09-11,1515.0,8,West LA,892,62,M,W,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,SAWTELLE                     BL,EXPOSITION                   BL,"(34.0345, -118.438)"
190815575,2019-09-11,1520.0,8,West LA,892,54,M,H,18.0,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,SAWTELLE,PICO,"(34.0321, -118.4399)"
190815578,2019-09-11,1720.0,8,West LA,899,43,M,H,18.0,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,GARTH,BEVERLYWOOD,"(34.0362, -118.3805)"
190815579,2019-09-11,1720.0,8,West LA,899,39,M,H,18.0,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,GARTH,BEVERLYWOOD,"(34.0362, -118.3805)"
190815581,2019-09-11,1820.0,8,West LA,899,30,M,H,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,8600    VENICE                       BL,,"(34.0337, -118.3804)"
5732098,2019-08-30,310.0,2,Rampart,218,21,F,O,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,LEMOYNE,SUNSET,"(34.0776, -118.2594)"
5739900,2019-09-07,305.0,15,N Hollywood,1525,21,F,H,16.0,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,6200    SYLMAR                       AV,,"(34.1826, -118.3916)"
5740560,2019-09-08,145.0,9,Van Nuys,923,34,M,H,16.0,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,6200    SYLMAR                       AV,,"(34.1903, -118.4574)"
5742117,2019-09-10,30.0,19,Mission,1984,19,M,H,22.0,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,8500    WILLIS                       AV,,"(34.2247, -118.4553)"
5744830,2019-09-12,2010.0,18,Southeast,1842,45,M,B,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,IMPERIAL,MAIN,"(33.931, -118.2739)"
5746851,2019-09-14,2130.0,4,Hollenbeck,437,36,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VALLEY,VINEBURN,"(34.0629, -118.1901)"
190320795,2019-09-12,1615.0,3,Southwest,395,50,F,B,18.0,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,43RD                         PL,WESTERN                      AV,"(34.0046, -118.3089)"
5752097,2019-09-20,2010.0,13,Newton,1309,22,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OLYMPIC,MATEO,"(34.026, -118.2322)"
5749419,2019-09-18,410.0,10,West Valley,1061,22,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VENTURA,TAMPA,"(34.1737, -118.5535)"
191420609,2019-09-15,1835.0,14,Pacific,1441,25,F,H,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,SPEEDWAY,30TH                         AV,"(33.9795, -118.4668)"
190619239,2019-09-15,1600.0,6,Hollywood,659,59,M,H,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,HOBART,DE LONGPRE,"(34.0967, -118.3056)"
5746695,2019-09-14,2005.0,15,N Hollywood,1599,27,M,W,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,CAHUENGA,BROADLAWN,"(34.1329, -118.3559)"
5746914,2019-09-15,120.0,11,Northeast,1135,25,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,AVENUE 33,MOSS,"(34.1089, -118.2333)"
5745101,2019-09-13,40.0,20,Olympic,2027,42,F,O,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,500 S  ALEXANDRIA                   AV,,"(34.0654, -118.2979)"
5747323,2019-09-15,1850.0,3,Southwest,334,44,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,3000    12TH                         AV,,"(34.0276, -118.3317)"
5751622,2019-09-20,540.0,20,Olympic,2023,35,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,W  4TH                          ST,WESTERN                      AV,"(34.0672, -118.3091)"
5747223,2019-09-15,1633.0,16,Foothill,1695,28,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BAKMAN,KESWICK,"(34.2103, -118.3779)"
5752654,2019-09-21,428.0,1,Central,124,32,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GLENDALE                     FY,FLETCHER                     ST,"(34.0525, -118.2432)"
5746790,2019-09-14,2300.0,13,Newton,1317,57,M,B,22.0,Driving Under Influence,M,21200.5VC,DUI ALCOHOL/DRUGS ON BICYCLE,NAOMI,16TH,"(34.0249, -118.2465)"
191420118,2019-09-06,1855.0,14,Pacific,1431,21,F,W,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MARKET,OCEAN FRONT                  WK,"(33.9877, -118.4738)"
5751413,2019-09-20,117.0,10,West Valley,1049,31,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BALBOA                       BL,VENTURA                      FY,"(34.1706, -118.5011)"
5750195,2019-09-18,2201.0,6,Hollywood,679,59,M,H,22.0,Driving Under Influence,M,21200.5VC,DUI ALCOHOL/DRUGS ON BICYCLE,SANTA MONICA,ARDMORE,"(34.0908, -118.3019)"
5750357,2019-09-19,255.0,14,Pacific,1428,39,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 FY,OVERLAND,"(34.0265, -118.4184)"
5747686,2019-09-16,810.0,6,Hollywood,677,23,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WESTERN,MONROE,"(34.086, -118.3091)"
5745919,2019-09-13,2135.0,13,Newton,1395,21,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,FLORENCE,CENTRAL,"(33.9748, -118.2564)"
5748641,2019-09-17,835.0,7,Wilshire,706,41,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,500 N  LAS PALMAS                   AV,,"(34.0803, -118.3362)"
5752309,2019-09-21,143.0,14,Pacific,1403,30,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,10,OVERLAND,"(34.0301, -118.4272)"
5746100,2019-09-14,312.0,13,Newton,1361,40,M,H,22.0,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,VERNON                       AV,GRAND                        AV,"(34.0038, -118.2805)"
5747423,2019-09-15,2330.0,12,77th Street,1241,34,M,B,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,6300    BRYNHURST                    AV,,"(33.9829, -118.3338)"
5746882,2019-09-14,2320.0,16,Foothill,1668,28,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,TUJUNGA CANYON,ELMHURST,"(34.2403, -118.273)"
5751387,2019-09-20,50.0,3,Southwest,359,45,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MARTIN LUTHER KING           BL,FIGUEROA,"(34.0112, -118.2827)"
190123484,2019-09-20,1200.0,1,Central,195,47,M,H,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,12TH,BROADWAY,"(34.0335, -118.2619)"
5746685,2019-09-14,1955.0,15,N Hollywood,1599,32,M,W,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,CAHUENGA,BROADLAWN,"(34.1329, -118.3559)"
5746821,2019-09-14,2255.0,15,N Hollywood,1519,26,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VANOWEN,CLYBOURN,"(34.194, -118.3637)"
5752624,2019-09-21,524.0,1,Central,195,27,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,1500    MAPLE                        AV,,"(34.0335, -118.2619)"
190123479,2019-09-17,1440.0,1,Central,163,39,F,W,17.0,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH,SPRING,"(34.0449, -118.2528)"
5752210,2019-09-20,2310.0,20,Olympic,2029,38,F,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,COMMONWEALTH,WILSHIRE,"(34.0618, -118.2856)"
5752151,2019-09-20,2245.0,1,Central,159,44,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ALAMEDA,4TH,"(34.0433, -118.2381)"
5750243,2019-09-18,2240.0,9,Van Nuys,914,51,M,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,KESTER,VANOWEN,"(34.1939, -118.4575)"
5748417,2019-09-17,154.0,15,N Hollywood,1586,27,M,O,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VENTURA                      BL,RIVERTON                     AV,"(34.1425, -118.3643)"
5751270,2019-09-19,2200.0,16,Foothill,1611,25,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,DEL SUR,DE GARMO,"(34.2822, -118.4236)"
5748444,2019-09-17,243.0,19,Mission,1951,26,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,REGAN                        FY,SAN DIEGO                    FY,"(34.261, -118.4698)"
5745841,2019-09-13,1800.0,7,Wilshire,762,63,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,1400 S  LA CIENEGA                   BL,,"(34.0534, -118.3762)"
5748394,2019-09-17,135.0,12,77th Street,1266,21,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FIGUEROA                     ST,81ST                         ST,"(33.966, -118.2827)"
5747005,2019-09-15,50.0,12,77th Street,1267,44,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FIGUEROA                     ST,MANCHESTER                   AV,"(33.9601, -118.2827)"
5747660,2019-09-16,920.0,1,Central,127,26,M,H,22.0,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,100 N  LOS ANGELES                  ST,,"(34.0515, -118.2424)"
5752166,2019-09-20,2215.0,1,Central,159,35,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ALAMEDA,4TH,"(34.0433, -118.2381)"
5752161,2019-09-20,2227.0,1,Central,159,34,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,6TH,ALAMEDA,"(34.0382, -118.2384)"
5748898,2019-09-17,1720.0,9,Van Nuys,935,23,M,H,16.0,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,6200    SYLMAR                       AV,,"(34.1827, -118.4465)"
5752581,2019-09-21,329.0,2,Rampart,235,27,F,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,UNION,TEMPLE,"(34.0677, -118.2731)"
190619264,2019-09-14,1630.0,6,Hollywood,636,41,M,H,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,IVAR,HOLLYWOOD,"(34.1016, -118.3282)"
191420548,2019-09-08,1330.0,14,Pacific,1451,36,M,W,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT                  WK,WASHINGTON,"(33.9791, -118.4669)"
190815778,2019-09-18,1920.0,8,West LA,883,46,M,W,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,OLYMPIC,COTNER,"(34.0393, -118.4394)"
5748465,2019-09-17,255.0,8,West LA,853,26,F,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SAN DIEGO                    FY,SANTA MONICA                 BL,"(34.047, -118.4466)"
5749103,2019-09-17,2321.0,6,Hollywood,646,49,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GOWER,ELEANOR,"(34.0987, -118.3337)"
5752252,2019-09-21,5.0,13,Newton,1307,42,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,9TH                          ST,STANFORD,"(34.035, -118.2478)"
5747352,2019-09-15,2000.0,13,Newton,1385,25,F,B,22.0,Driving Under Influence,M,23152(G)VC,DUI OF ALCOHOL & DRUG,AVALON,62ND,"(33.9834, -118.2652)"
5746974,2019-09-15,325.0,18,Southeast,1827,29,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GRAPE                        ST,98TH                         ST,"(33.9487, -118.2392)"
5750256,2019-09-19,1.0,6,Hollywood,676,56,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WARING,LILIAN                       WY,"(34.0853, -118.3277)"
5743762,2019-09-11,1820.0,12,77th Street,1243,50,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,68TH,WESTERN,"(33.9778, -118.309)"
5748097,2019-09-16,1350.0,1,Central,163,53,M,B,16.0,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,8TH                          ST,SPRING                       ST,"(34.0431, -118.2536)"
5752571,2019-09-21,245.0,20,Olympic,2091,51,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ARLINGTON                    AV,SANTA MONICA                 FY,"(34.0368, -118.3177)"
191420149,2019-09-06,1600.0,14,Pacific,1431,23,M,B,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT                  WK,MARKET,"(33.9875, -118.4741)"
5752181,2019-09-20,2155.0,1,Central,159,25,F,H,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,6TH,CENTRAL,"(34.0387, -118.2335)"
5749089,2019-09-17,2200.0,3,Southwest,314,48,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,2600    JUILETT                      ST,,"(34.0328, -118.323)"
5752149,2019-09-20,2135.0,19,Mission,1977,33,M,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,13800    WINGO                        ST,,"(34.2344, -118.4338)"
5751437,2019-09-20,209.0,9,Van Nuys,937,29,M,B,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WOODMAN                      AV,VENTURA                      FY,"(34.1836, -118.4355)"
5747204,2019-09-15,1520.0,13,Newton,1317,35,M,O,22.0,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,LONG BEACH,15TH                         ST,"(34.0243, -118.2419)"
192016994,2019-09-06,1315.0,20,Olympic,2031,52,M,H,18.0,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,WESTERN,7TH                          ST,"(34.0597, -118.3091)"
190619043,2019-09-13,1620.0,6,Hollywood,636,29,F,H,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MC CADDEN                    PL,YUCCA,"(34.1032, -118.3374)"
5748972,2019-09-17,1730.0,14,Pacific,1425,66,M,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MAR VISTA,PALMS,"(34.0209, -118.4318)"
192115963,2019-09-18,933.0,21,Topanga,2143,58,M,H,18.0,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,VICTORY,FALLBROOK,"(34.1865, -118.6234)"
190218578,2019-09-14,1550.0,2,Rampart,245,21,M,H,17.0,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,ALVARADO                     ST,"(34.0565, -118.2768)"
192115874,2019-09-15,1640.0,21,Topanga,2137,35,M,H,17.0,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,VARIEL                       AV,SHERMAN                      WY,"(34.2011, -118.5929)"
191420125,2019-09-06,1250.0,14,Pacific,1431,21,M,B,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,CLUBHOUSE,OCEAN FRONT                  WK,"(33.988, -118.4703)"
190414670,2019-09-16,1355.0,4,Hollenbeck,429,57,M,H,17.0,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,HUNTINGTON DR,VAN HORNE,"(34.0893, -118.1707)"
5748495,2019-09-17,330.0,21,Topanga,2113,24,F,H,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,8200    FALLBROOK                    AV,,"(34.2183, -118.6235)"
5749421,2019-09-18,241.0,1,Central,119,31,F,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ALEXANDRIA,MELROSE,"(34.0577, -118.2318)"
5752280,2019-09-20,2317.0,14,Pacific,1406,58,F,W,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 FY,BARRINGTON                   AV,"(34.024, -118.409)"
5751399,2019-09-20,35.0,14,Pacific,1487,27,F,O,22.0,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WESTCHESTER,SEPULVEDA,"(33.9546, -118.3962)"
